date,new_cases,new_cases_smoothed,total_cases,new_deaths,new_deaths_smoothed,total_deaths,hosp_patients,icu_patients,new_tests_smoothed,positive_rate,new_vaccinations_smoothed,people_fully_vaccinated_per_hundred,stringency_index
2024-02-07,0,364.29,5272517,0,1,37347,69,8,NA,NA,76,81.18,NA
2024-02-08,0,364.29,5272517,0,1,37347,92,3,NA,NA,71,81.18,NA
2024-02-09,0,364.29,5272517,0,1,37347,112,5,NA,NA,63,81.18,NA
2024-02-10,0,364.29,5272517,0,1,37347,40,4,NA,NA,61,81.18,NA
2024-02-11,1479,211.29,5273996,0,0,37347,43,6,NA,NA,56,81.18,NA
2024-02-12,0,211.29,5273996,0,0,37347,45,7,NA,NA,47,81.18,NA
2024-02-13,0,211.29,5273996,0,0,37347,48,3,NA,NA,43,81.18,NA
2024-02-14,0,211.29,5273996,0,0,37347,46,2,NA,NA,43,81.18,NA
2024-02-15,0,211.29,5273996,0,0,37347,49,3,NA,NA,48,81.18,NA
2024-02-16,0,211.29,5273996,0,0,37347,38,3,NA,NA,52,81.18,NA
2024-02-17,0,211.29,5273996,0,0,37347,33,3,NA,NA,57,81.18,NA
2024-02-18,790,112.86,5274786,0,0,37347,35,3,NA,NA,65,81.18,NA
2024-02-19,0,112.86,5274786,0,0,37347,37,5,NA,NA,84,81.18,NA
2024-02-20,0,112.86,5274786,0,0,37347,31,5,NA,NA,99,81.18,NA
2024-02-21,0,112.86,5274786,0,0,37347,28,1,NA,NA,105,81.18,NA
2024-02-22,0,112.86,5274786,0,0,37347,29,3,NA,NA,112,81.18,NA
2024-02-23,0,112.86,5274786,0,0,37347,24,3,NA,NA,116,81.18,NA
2024-02-24,0,112.86,5274786,0,0,37347,28,3,NA,NA,114,81.18,NA
2024-02-25,881,125.86,5275667,0,0,37347,22,3,NA,NA,112,81.18,NA
2024-02-26,0,125.86,5275667,0,0,37347,20,3,NA,NA,102,81.18,NA
2024-02-27,0,125.86,5275667,0,0,37347,17,4,NA,NA,91,81.18,NA
2024-02-28,0,125.86,5275667,0,0,37347,16,4,NA,NA,88,81.18,NA
2024-02-29,0,125.86,5275667,0,0,37347,115,1,NA,NA,77,81.18,NA
2024-03-01,0,125.86,5275667,0,0,37347,25,2,NA,NA,69,81.18,NA
2024-03-02,0,125.86,5275667,0,0,37347,18,1,NA,NA,69,81.18,NA
2024-03-03,645,92.14,5276312,1,0.14,37348,15,2,NA,NA,72,81.18,NA
2024-03-04,0,92.14,5276312,0,0.14,37348,14,2,NA,NA,65,81.18,NA
2024-03-05,0,92.14,5276312,0,0.14,37348,13,2,NA,NA,65,81.18,NA
2024-03-06,0,92.14,5276312,0,0.14,37348,NA,NA,NA,NA,62,81.18,NA
2024-03-07,0,92.14,5276312,0,0.14,37348,15,1,NA,NA,60,81.18,NA
2024-03-08,0,92.14,5276312,0,0.14,37348,14,1,NA,NA,60,81.18,NA
2024-03-09,0,92.14,5276312,0,0.14,37348,37,1,NA,NA,61,81.18,NA
2024-03-10,568,81.14,5276880,0,0,37348,16,1,NA,NA,57,81.18,NA
2024-03-11,0,81.14,5276880,0,0,37348,27,1,NA,NA,59,81.18,NA
2024-03-12,0,81.14,5276880,0,0,37348,10,1,NA,NA,53,81.18,NA
2024-03-13,0,81.14,5276880,0,0,37348,440,1,NA,NA,52,81.18,NA
2024-03-14,0,81.14,5276880,0,0,37348,269,1,NA,NA,51,81.18,NA
2024-03-15,0,81.14,5276880,0,0,37348,9,3,NA,NA,46,81.18,NA
2024-03-16,0,81.14,5276880,0,0,37348,13,2,NA,NA,47,81.18,NA
2024-03-17,593,84.71,5277473,0,0,37348,10,1,NA,NA,48,81.18,NA
2024-03-18,0,84.71,5277473,0,0,37348,16,2,NA,NA,47,81.18,NA
2024-03-19,0,84.71,5277473,0,0,37348,854,2,NA,NA,48,81.18,NA
2024-03-20,0,84.71,5277473,0,0,37348,14,2,NA,NA,45,81.18,NA
2024-03-21,0,84.71,5277473,0,0,37348,13,0,NA,NA,44,81.18,NA
2024-03-22,0,84.71,5277473,0,0,37348,8,0,NA,NA,46,81.18,NA
2024-03-23,0,84.71,5277473,0,0,37348,15,0,NA,NA,43,81.18,NA
2024-03-24,512,73.14,5277985,0,0,37348,22,0,NA,NA,41,81.18,NA
2024-03-25,0,73.14,5277985,0,0,37348,142,0,NA,NA,42,81.18,NA
2024-03-26,0,73.14,5277985,0,0,37348,17,0,NA,NA,42,81.18,NA
2024-03-27,0,73.14,5277985,0,0,37348,14,0,NA,NA,42,81.18,NA
2024-03-28,0,73.14,5277985,0,0,37348,NA,0,NA,NA,41,81.18,NA
2024-03-29,0,73.14,5277985,0,0,37348,6,0,NA,NA,37,81.18,NA
2024-03-30,0,73.14,5277985,0,0,37348,7,0,NA,NA,36,81.18,NA
2024-03-31,421,60.14,5278406,0,0,37348,NA,NA,NA,NA,38,81.18,NA
2024-04-01,0,60.14,5278406,0,0,37348,24,1,NA,NA,36,81.18,NA
2024-04-02,0,60.14,5278406,0,0,37348,12,1,NA,NA,36,81.18,NA
2024-04-03,0,60.14,5278406,0,0,37348,37,1,NA,NA,36,81.18,NA
2024-04-04,0,60.14,5278406,0,0,37348,11,0,NA,NA,37,81.18,NA
2024-04-05,0,60.14,5278406,0,0,37348,50,0,NA,NA,41,81.18,NA
2024-04-06,0,60.14,5278406,0,0,37348,11,0,NA,NA,41,81.18,NA
2024-04-07,493,70.43,5278899,1,0.14,37349,10,0,NA,NA,39,81.18,NA
2024-04-08,0,70.43,5278899,0,0.14,37349,10,0,NA,NA,37,81.18,NA
2024-04-09,0,70.43,5278899,0,0.14,37349,9,0,NA,NA,34,81.18,NA
2024-04-10,0,70.43,5278899,0,0.14,37349,6,0,NA,NA,29,81.18,NA
2024-04-11,0,70.43,5278899,0,0.14,37349,13,1,NA,NA,21,81.18,NA
2024-04-12,0,70.43,5278899,0,0.14,37349,16,1,NA,NA,13,81.18,NA
2024-04-13,0,70.43,5278899,0,0.14,37349,11,0,NA,NA,12,81.18,NA
2024-04-14,246,35.14,5279145,0,0,37349,17,0,NA,NA,12,81.18,NA
2024-04-15,0,35.14,5279145,0,0,37349,16,0,NA,NA,11,81.18,NA
2024-04-16,0,35.14,5279145,0,0,37349,15,1,NA,NA,15,81.18,NA
2024-04-17,0,35.14,5279145,0,0,37349,15,3,NA,NA,20,81.18,NA
2024-04-18,0,35.14,5279145,0,0,37349,86,3,NA,NA,29,81.18,NA
2024-04-19,0,35.14,5279145,0,0,37349,12,3,NA,NA,36,81.18,NA
2024-04-20,0,35.14,5279145,0,0,37349,14,3,NA,NA,39,81.18,NA
2024-04-21,710,101.43,5279855,0,0,37349,15,3,NA,NA,38,81.18,NA
2024-04-22,0,101.43,5279855,0,0,37349,18,3,NA,NA,41,81.18,NA
2024-04-23,0,101.43,5279855,0,0,37349,22,1,NA,NA,39,81.18,NA
2024-04-24,0,101.43,5279855,0,0,37349,22,3,NA,NA,37,81.18,NA
2024-04-25,0,101.43,5279855,0,0,37349,87,3,NA,NA,32,81.18,NA
2024-04-26,0,101.43,5279855,0,0,37349,16,2,NA,NA,32,81.18,NA
2024-04-27,0,101.43,5279855,0,0,37349,22,2,NA,NA,31,81.18,NA
2024-04-28,734,104.86,5280589,1,0.14,37350,25,3,NA,NA,30,81.18,NA
2024-04-29,0,104.86,5280589,0,0.14,37350,24,3,NA,NA,29,81.18,NA
2024-04-30,0,104.86,5280589,0,0.14,37350,16,2,NA,NA,31,81.18,NA
2024-05-01,0,104.86,5280589,0,0.14,37350,14,4,NA,NA,28,81.18,NA
2024-05-02,0,104.86,5280589,0,0.14,37350,21,3,NA,NA,28,81.18,NA
2024-05-03,0,104.86,5280589,0,0.14,37350,22,3,NA,NA,26,81.18,NA
2024-05-04,0,104.86,5280589,0,0.14,37350,22,2,NA,NA,25,81.18,NA
2024-05-05,734,104.86,5281323,0,0,37350,21,0,NA,NA,25,81.18,NA
2024-05-06,0,104.86,5281323,0,0,37350,87,0,NA,NA,24,81.18,NA
2024-05-07,0,104.86,5281323,0,0,37350,26,2,NA,NA,23,81.18,NA
2024-05-08,0,104.86,5281323,0,0,37350,23,3,NA,NA,28,81.18,NA
2024-05-09,0,104.86,5281323,0,0,37350,36,3,NA,NA,27,81.18,NA
2024-05-10,0,104.86,5281323,0,0,37350,31,3,NA,NA,26,81.18,NA
2024-05-11,0,104.86,5281323,0,0,37350,35,1,NA,NA,26,81.18,NA
2024-05-12,1071,153,5282394,0,0,37350,34,1,NA,NA,25,81.18,NA
2024-05-13,0,153,5282394,0,0,37350,41,1,NA,NA,25,81.18,NA
2024-05-14,0,153,5282394,0,0,37350,32,0,NA,NA,22,81.18,NA
2024-05-15,0,153,5282394,0,0,37350,25,0,NA,NA,20,81.18,NA
2024-05-16,0,153,5282394,0,0,37350,35,1,NA,NA,19,81.18,NA
2024-05-17,0,153,5282394,0,0,37350,37,0,NA,NA,21,81.18,NA
2024-05-18,0,153,5282394,0,0,37350,31,0,NA,NA,21,81.18,NA
2024-05-19,1230,175.71,5283624,0,0,37350,320,0,NA,NA,22,81.18,NA
2024-05-20,0,175.71,5283624,0,0,37350,35,0,NA,NA,21,81.18,NA
2024-05-21,0,175.71,5283624,0,0,37350,28,0,NA,NA,23,81.18,NA
2024-05-22,0,175.71,5283624,0,0,37350,31,0,NA,NA,20,81.18,NA
2024-05-23,0,175.71,5283624,0,0,37350,50,0,NA,NA,22,81.18,NA
2024-05-24,0,175.71,5283624,0,0,37350,32,1,NA,NA,20,81.18,NA
2024-05-25,0,175.71,5283624,0,0,37350,199,1,NA,NA,19,81.18,NA
2024-05-26,1368,195.43,5284992,0,0,37350,31,0,NA,NA,19,81.18,NA
2024-05-27,0,195.43,5284992,0,0,37350,41,2,NA,NA,21,81.18,NA
2024-05-28,0,195.43,5284992,0,0,37350,28,1,NA,NA,20,81.18,NA
2024-05-29,0,195.43,5284992,0,0,37350,40,2,NA,NA,23,81.18,NA
2024-05-30,0,195.43,5284992,0,0,37350,45,1,NA,NA,21,81.18,NA
2024-05-31,0,195.43,5284992,0,0,37350,43,1,NA,NA,21,81.18,NA
2024-06-01,0,195.43,5284992,0,0,37350,37,1,NA,NA,21,81.18,NA
2024-06-02,1780,254.29,5286772,1,0.14,37351,38,0,NA,NA,20,81.18,NA
2024-06-03,0,254.29,5286772,0,0.14,37351,39,0,NA,NA,16,81.18,NA
2024-06-04,0,254.29,5286772,0,0.14,37351,42,2,NA,NA,15,81.18,NA
2024-06-05,0,254.29,5286772,0,0.14,37351,50,1,NA,NA,16,81.18,NA
2024-06-06,0,254.29,5286772,0,0.14,37351,194,2,NA,NA,17,81.18,NA
2024-06-07,0,254.29,5286772,0,0.14,37351,59,1,NA,NA,18,81.18,NA
2024-06-08,0,254.29,5286772,0,0.14,37351,56,3,NA,NA,17,81.18,NA
2024-06-09,2069,295.57,5288841,0,0,37351,51,3,NA,NA,17,81.18,NA
2024-06-10,0,295.57,5288841,0,0,37351,56,6,NA,NA,19,81.18,NA
2024-06-11,0,295.57,5288841,0,0,37351,54,3,NA,NA,21,81.18,NA
2024-06-12,0,295.57,5288841,0,0,37351,63,4,NA,NA,20,81.18,NA
2024-06-13,0,295.57,5288841,0,0,37351,61,2,NA,NA,19,81.18,NA
2024-06-14,0,295.57,5288841,0,0,37351,56,2,NA,NA,20,81.18,NA
2024-06-15,0,295.57,5288841,0,0,37351,75,3,NA,NA,20,81.18,NA
2024-06-16,2875,410.71,5291716,0,0,37351,63,4,NA,NA,19,NA,NA
2024-06-17,0,410.71,5291716,0,0,37351,50,2,NA,NA,17,NA,NA
2024-06-18,0,410.71,5291716,0,0,37351,57,6,NA,NA,14,81.18,NA
2024-06-19,0,410.71,5291716,0,0,37351,64,2,NA,NA,14,81.18,NA
2024-06-20,0,410.71,5291716,0,0,37351,80,1,NA,NA,13,81.18,NA
2024-06-21,0,410.71,5291716,0,0,37351,85,1,NA,NA,13,81.18,NA
2024-06-22,0,410.71,5291716,0,0,37351,83,0,NA,NA,12,81.18,NA
2024-06-23,2821,403,5294537,0,0,37351,100,1,NA,NA,15,81.18,NA
2024-06-24,0,403,5294537,0,0,37351,89,0,NA,NA,16,81.18,NA
2024-06-25,0,403,5294537,0,0,37351,95,1,NA,NA,17,NA,NA
2024-06-26,0,403,5294537,0,0,37351,98,1,NA,NA,15,81.18,NA
2024-06-27,0,403,5294537,0,0,37351,83,3,NA,NA,17,81.18,NA
2024-06-28,0,403,5294537,0,0,37351,86,5,NA,NA,17,81.18,NA
2024-06-29,0,403,5294537,0,0,37351,86,6,NA,NA,17,81.18,NA
2024-06-30,3810,544.29,5298347,0,0,37351,93,7,NA,NA,16,81.18,NA
2024-07-01,0,544.29,5298347,0,0,37351,86,10,NA,NA,17,81.18,NA
2024-07-02,0,544.29,5298347,0,0,37351,63,7,NA,NA,18,81.18,NA
2024-07-03,0,544.29,5298347,0,0,37351,88,6,NA,NA,20,81.18,NA
2024-07-04,0,544.29,5298347,0,0,37351,77,5,NA,NA,52,81.18,NA
2024-07-05,0,544.29,5298347,0,0,37351,91,5,NA,NA,54,81.18,NA
2024-07-06,0,544.29,5298347,0,0,37351,91,4,NA,NA,54,81.18,NA
2024-07-07,3670,524.29,5302017,0,0,37351,104,6,NA,NA,52,81.18,NA
2024-07-08,0,524.29,5302017,0,0,37351,79,7,NA,NA,52,81.18,NA
2024-07-09,0,524.29,5302017,0,0,37351,95,6,NA,NA,53,81.18,NA
2024-07-10,0,524.29,5302017,0,0,37351,68,3,NA,NA,52,NA,NA
2024-07-11,0,524.29,5302017,0,0,37351,61,6,NA,NA,17,81.18,NA
2024-07-12,0,524.29,5302017,0,0,37351,54,4,NA,NA,15,81.18,NA
2024-07-13,0,524.29,5302017,0,0,37351,59,5,NA,NA,15,81.18,NA
2024-07-14,2833,404.71,5304850,0,0,37351,67,6,NA,NA,16,81.18,NA
2024-07-15,0,404.71,5304850,0,0,37351,66,2,NA,NA,16,81.18,NA
2024-07-16,0,404.71,5304850,0,0,37351,490,2,NA,NA,15,81.18,NA
2024-07-17,0,404.71,5304850,0,0,37351,61,3,NA,NA,15,81.18,NA
2024-07-18,0,404.71,5304850,0,0,37351,57,3,NA,NA,15,81.18,NA
2024-07-19,0,404.71,5304850,0,0,37351,45,4,NA,NA,15,81.18,NA
2024-07-20,0,404.71,5304850,0,0,37351,48,3,NA,NA,16,81.18,NA
2024-07-21,1984,283.43,5306834,0,0,37351,60,4,NA,NA,15,81.18,NA
2024-07-22,0,283.43,5306834,0,0,37351,64,1,NA,NA,14,81.18,NA
2024-07-23,0,283.43,5306834,0,0,37351,51,1,NA,NA,14,81.18,NA
2024-07-24,0,283.43,5306834,0,0,37351,48,0,NA,NA,18,81.18,NA
2024-07-25,0,283.43,5306834,0,0,37351,60,4,NA,NA,23,81.18,NA
2024-07-26,0,283.43,5306834,0,0,37351,56,1,NA,NA,23,81.18,NA
2024-07-27,0,283.43,5306834,0,0,37351,45,2,NA,NA,22,81.18,NA
2024-07-28,1491,213,5308325,0,0,37351,60,1,NA,NA,23,81.18,NA
2024-07-29,0,213,5308325,0,0,37351,59,1,NA,NA,25,81.18,NA
2024-07-30,0,213,5308325,0,0,37351,41,1,NA,NA,23,81.18,NA
2024-07-31,0,213,5308325,0,0,37351,41,2,NA,NA,21,81.18,NA
2024-08-01,0,213,5308325,0,0,37351,33,1,NA,NA,16,81.18,NA
2024-08-02,0,213,5308325,0,0,37351,34,3,NA,NA,15,81.18,NA
2024-08-03,0,213,5308325,0,0,37351,29,2,NA,NA,15,81.18,NA
2024-08-04,1085,155,5309410,0,0,37351,40,1,NA,NA,15,81.18,NA
2024-08-05,NA,NA,NA,NA,NA,NA,31,1,NA,NA,14,81.18,NA
2024-08-06,NA,NA,NA,NA,NA,NA,33,1,NA,NA,15,81.18,NA
2024-08-07,NA,NA,NA,NA,NA,NA,30,0,NA,NA,13,81.18,NA
2024-08-08,NA,NA,NA,NA,NA,NA,22,1,NA,NA,14,81.18,NA
2024-08-09,NA,NA,NA,NA,NA,NA,22,0,NA,NA,15,81.18,NA
2024-08-10,NA,NA,NA,NA,NA,NA,24,0,NA,NA,15,81.18,NA
2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,81.18,NA
2024-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA
2024-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,81.18,NA
2024-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,81.18,NA
